persistentID,persistentArtist,persistentAlbum,persistentGenre,dateID,Song Title,Album Artist,Album,Genre,Date,Plays (as of date),Skips (as of date),Scrobbles,Length,Date Relaesed,Date Added
2.34E+18,4.51E+17,1.62E+19,0,1632451548,Y09-1:  L9-II (Suu san no Nikki)  [p.330],The Japan Times,GENKI I  [2nd Ed.]  Textbook,Unknown,"Sep 23, 2021 at 10:45:47 PM",0,0,98,#N/A,#N/A,#N/A
2.34E+18,4.51E+17,1.62E+19,0,1632451548,Y09-2:  L9-II-C (Suu san no Nikki)  [p.332],The Japan Times,GENKI I  [2nd Ed.]  Textbook,Unknown,"Sep 23, 2021 at 10:45:47 PM",0,0,71,#N/A,#N/A,#N/A
2.34E+18,4.51E+17,1.62E+19,0,1632451548,Y10:  L10-II-B (Kasajizoo)  [p.337],The Japan Times,GENKI I  [2nd Ed.]  Textbook,Unknown,"Sep 23, 2021 at 10:45:47 PM",0,0,68,#N/A,#N/A,#N/A
2.34E+18,4.51E+17,1.62E+19,0,1632451548,Y11-1:  L11-II-B (Tomodachi Boshuu)  [p.342],The Japan Times,GENKI I  [2nd Ed.]  Textbook,Unknown,"Sep 23, 2021 at 10:45:47 PM",0,0,64,#N/A,#N/A,#N/A
2.34E+18,4.51E+17,1.62E+19,0,1632451548,Y11-2:  L11-II-E (Tomodachi Boshuu)  [p.344],The Japan Times,GENKI I  [2nd Ed.]  Textbook,Unknown,"Sep 23, 2021 at 10:45:47 PM",0,0,62,#N/A,#N/A,#N/A
2.34E+18,4.51E+17,1.62E+19,0,1632451548,Y12:  L12-II-B (Tanabata)  [p.349],The Japan Times,GENKI I  [2nd Ed.]  Textbook,Unknown,"Sep 23, 2021 at 10:45:47 PM",0,0,57,#N/A,#N/A,#N/A
2.34E+18,5.64E+18,4.56E+18,1.48E+19,1632451548,Yeah! (feat. Lil Jon & Ludacris),Usher,Confessions (Expanded Edition),R&B/Soul,"Sep 23, 2021 at 10:45:47 PM",1,2,#N/A,250,3/19/2004,4/28/2020
2.34E+18,5.64E+18,4.56E+18,1.48E+19,1648452602,Yeah! (feat. Lil Jon & Ludacris),Usher,Confessions (Expanded Edition),R&B/Soul,"Mar 28, 2022 at 3:30:01 AM",1,3,#N/A,250,3/19/2004,4/28/2020
2.34E+18,7.01E+18,6.79E+18,1.67E+19,1632451548,Yesterday,The Beatles,Help!,Rock,"Sep 23, 2021 at 10:45:47 PM",3,7,7018975,126,8/6/1965,3/2/2020
2.34E+18,7.01E+18,6.79E+18,1.67E+19,1633591802,Yesterday,The Beatles,Help!,Rock,"Oct 7, 2021 at 3:30:02 AM",3,8,7018975,126,8/6/1965,3/2/2020
2.34E+18,7.01E+18,6.79E+18,1.67E+19,1638952205,Yesterday,The Beatles,Help!,Rock,"Dec 8, 2021 at 3:30:05 AM",3,9,7018975,126,8/6/1965,3/2/2020
2.34E+18,4.77E+18,1.53E+18,1.74E+19,1632451548,Yorktown (The World Turned Upside Down),"Lin-Manuel Miranda, Leslie Odom, Jr., Phillipa Soo, Daveed Diggs & Christopher Jackson",Hamilton: An American Musical (Original Broadway Cast Recording),Soundtrack,"Sep 23, 2021 at 10:45:47 PM",3,1,#N/A,243,9/25/2015,3/26/2020
2.34E+18,1.18E+19,1.65E+19,1.74E+19,1650094202,Yorktown (The World Turned Upside Down),"Lin-Manuel Miranda, Leslie Odom, Jr., Phillipa Soo, Daveed Diggs & Christopher Jackson",Hamilton: An American Musical (Original Broadway Cast Recording),Soundtrack,"Apr 16, 2022 at 3:30:02 AM",3,1,#N/A,243,9/25/2015,3/26/2020
2.34E+18,6.22E+18,8.38E+18,1.10E+18,1632451548,You & I & I (Bonus Track),Matchbox Twenty,Mad Season (Deluxe Version),Pop,"Sep 23, 2021 at 10:45:47 PM",3,1,#N/A,209,5/23/2000,3/4/2020
2.34E+18,6.22E+18,8.38E+18,1.10E+18,1635319801,You & I & I (Bonus Track),Matchbox Twenty,Mad Season (Deluxe Version),Pop,"Oct 27, 2021 at 3:30:00 AM",3,2,#N/A,209,5/23/2000,3/4/2020
2.34E+18,6.22E+18,8.38E+18,1.10E+18,1649230205,You & I & I (Bonus Track),Matchbox Twenty,Mad Season (Deluxe Version),Pop,"Apr 6, 2022 at 3:30:05 AM",4,2,#N/A,209,5/23/2000,3/4/2020
2.34E+18,1.17E+19,1.67E+19,1.10E+18,1632451548,You Ain't Seen Nothin' Yet,Avril Lavigne,Avril Lavigne (Expanded Edition),Pop,"Sep 23, 2021 at 10:45:47 PM",21,4,362035,193,11/1/2013,3/2/2020
2.34E+18,4.42E+18,1.72E+19,1.52E+19,1632451548,You All Over Me (Taylor’s Version) [From The Vault] [feat. Maren Morris],Taylor Swift,Fearless (Taylor's Version),Country,"Sep 23, 2021 at 10:45:47 PM",2,4,#N/A,#N/A,#N/A,#N/A
2.34E+18,4.42E+18,1.72E+19,1.52E+19,1636533005,You All Over Me (Taylor’s Version) [From The Vault] [feat. Maren Morris],Taylor Swift,Fearless (Taylor's Version),Country,"Nov 10, 2021 at 3:30:05 AM",4,4,#N/A,#N/A,#N/A,#N/A
2.34E+18,4.42E+18,1.72E+19,1.52E+19,1637137801,You All Over Me (Taylor’s Version) [From The Vault] [feat. Maren Morris],Taylor Swift,Fearless (Taylor's Version),Country,"Nov 17, 2021 at 3:30:01 AM",5,4,#N/A,#N/A,#N/A,#N/A
2.34E+18,4.42E+18,1.72E+19,1.52E+19,1644562806,You All Over Me (Taylor’s Version) [From The Vault] [feat. Maren Morris],Taylor Swift,Fearless (Taylor's Version),Country,"Feb 11, 2022 at 2:00:05 AM",6,4,#N/A,#N/A,#N/A,#N/A
2.34E+18,4.42E+18,1.72E+19,1.52E+19,1644741002,You All Over Me (Taylor’s Version) [From The Vault] [feat. Maren Morris],Taylor Swift,Fearless (Taylor's Version),Country,"Feb 13, 2022 at 3:30:02 AM",7,4,#N/A,#N/A,#N/A,#N/A
2.34E+18,4.42E+18,1.72E+19,1.52E+19,1645086603,You All Over Me (Taylor’s Version) [From The Vault] [feat. Maren Morris],Taylor Swift,Fearless (Taylor's Version),Country,"Feb 17, 2022 at 3:30:03 AM",8,4,#N/A,#N/A,#N/A,#N/A
2.34E+18,4.42E+18,1.72E+19,1.52E+19,1649489403,You All Over Me (Taylor’s Version) [From The Vault] [feat. Maren Morris],Taylor Swift,Fearless (Taylor's Version),Country,"Apr 9, 2022 at 3:30:03 AM",8,5,#N/A,#N/A,#N/A,#N/A
2.34E+18,4.42E+18,1.72E+19,1.52E+19,1650699004,You All Over Me (Taylor’s Version) [From The Vault] [feat. Maren Morris],Taylor Swift,Fearless (Taylor's Version),Country,"Apr 23, 2022 at 3:30:04 AM",9,5,#N/A,#N/A,#N/A,#N/A
2.34E+18,4.42E+18,1.72E+19,1.52E+19,1652513409,You All Over Me (Taylor’s Version) [From The Vault] [feat. Maren Morris],Taylor Swift,Fearless (Taylor's Version),Country,"May 14, 2022 at 3:30:09 AM",10,5,#N/A,#N/A,#N/A,#N/A
2.34E+18,4.42E+18,1.72E+19,1.52E+19,1654408802,You All Over Me (Taylor’s Version) [From The Vault] [feat. Maren Morris],Taylor Swift,Fearless (Taylor's Version),Country,"Jun 5, 2022 at 2:00:01 AM",11,5,#N/A,#N/A,#N/A,#N/A
2.34E+18,2.11E+18,2.11E+18,1.74E+19,1632451548,You and Me (But Mostly Me),"Trey Parker, Robert Lopez & Matt Stone",The Book of Mormon (Original Broadway Cast Recording),Soundtrack,"Sep 23, 2021 at 10:45:47 PM",3,1,#N/A,163,5/17/2011,11/8/2020
2.34E+18,4.42E+18,1.82E+18,1.10E+18,1632451548,You Are In Love,Taylor Swift,1989 (Deluxe Edition),Pop,"Sep 23, 2021 at 10:45:47 PM",0,8,3354742,267,10/27/2014,3/2/2020
2.34E+18,4.42E+18,1.82E+18,1.10E+18,1632641401,You Are In Love,Taylor Swift,1989 (Deluxe Edition),Pop,"Sep 26, 2021 at 3:30:01 AM",1,8,3354742,267,10/27/2014,3/2/2020
2.34E+18,4.42E+18,1.82E+18,1.10E+18,1643877003,You Are In Love,Taylor Swift,1989 (Deluxe Edition),Pop,"Feb 3, 2022 at 3:30:02 AM",1,9,3354742,267,10/27/2014,3/2/2020
2.34E+18,4.42E+18,1.82E+18,1.10E+18,1650958222,You Are In Love,Taylor Swift,1989 (Deluxe Edition),Pop,"Apr 26, 2022 at 3:30:21 AM",2,9,3354742,267,10/27/2014,3/2/2020
2.34E+18,4.42E+18,1.82E+18,1.10E+18,1651131005,You Are In Love,Taylor Swift,1989 (Deluxe Edition),Pop,"Apr 28, 2022 at 3:30:05 AM",2,10,3354742,267,10/27/2014,3/2/2020
2.34E+18,4.42E+18,1.82E+18,1.10E+18,1654327802,You Are In Love,Taylor Swift,1989 (Deluxe Edition),Pop,"Jun 4, 2022 at 3:30:02 AM",2,11,3354742,267,10/27/2014,3/2/2020
2.34E+18,4.42E+18,1.42E+19,1.52E+19,1632451548,You Belong With Me,Taylor Swift,Fearless (Platinum Edition),Country,"Sep 23, 2021 at 10:45:47 PM",22,2,7162781,231,11/11/2008,3/2/2020
2.34E+18,4.42E+18,1.72E+19,1.52E+19,1632451548,You Belong With Me (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),Country,"Sep 23, 2021 at 10:45:47 PM",9,0,#N/A,#N/A,#N/A,#N/A
2.34E+18,4.42E+18,1.72E+19,1.52E+19,1633419003,You Belong With Me (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),Country,"Oct 5, 2021 at 3:30:03 AM",10,0,#N/A,#N/A,#N/A,#N/A
2.34E+18,4.42E+18,1.72E+19,1.52E+19,1635492602,You Belong With Me (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),Country,"Oct 29, 2021 at 3:30:01 AM",11,0,#N/A,#N/A,#N/A,#N/A
2.34E+18,4.42E+18,1.72E+19,1.52E+19,1642753801,You Belong With Me (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),Country,"Jan 21, 2022 at 3:30:01 AM",12,0,#N/A,#N/A,#N/A,#N/A
2.34E+18,4.42E+18,1.72E+19,1.52E+19,1649489403,You Belong With Me (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),Country,"Apr 9, 2022 at 3:30:03 AM",13,0,#N/A,#N/A,#N/A,#N/A
2.41E+17,2.38E+17,7.59E+18,1.10E+18,1653010767,You Can Do It,No Doubt,Tragic Kingdom,Pop,"May 19, 2022 at 9:39:26 PM",0,0,376462,255,10/6/1995,5/20/2022
2.34E+18,1.27E+19,1.54E+19,1.52E+19,1632451548,You Can Do You,Lady A,Ocean,Country,"Sep 23, 2021 at 10:45:47 PM",0,6,2657,248,11/15/2019,3/10/2020
2.34E+18,1.27E+19,1.54E+19,1.52E+19,1637564408,You Can Do You,Lady A,Ocean,Country,"Nov 22, 2021 at 2:00:08 AM",0,7,2657,248,11/15/2019,3/10/2020
2.34E+18,1.27E+19,1.54E+19,1.52E+19,1645950601,You Can Do You,Lady A,Ocean,Country,"Feb 27, 2022 at 3:30:01 AM",0,8,2657,248,11/15/2019,3/10/2020
2.34E+18,1.27E+19,1.54E+19,1.52E+19,1650785404,You Can Do You,Lady A,Ocean,Country,"Apr 24, 2022 at 3:30:03 AM",1,8,2657,248,11/15/2019,3/10/2020
2.34E+18,1.04E+19,7.22E+18,1.67E+19,1632451548,You Can't Always Get What You Want,The Rolling Stones,Let It Bleed (Remastered),Rock,"Sep 23, 2021 at 10:45:47 PM",0,4,3938547,448,11/28/1969,3/16/2020
2.34E+18,1.04E+19,7.22E+18,1.67E+19,1636097404,You Can't Always Get What You Want,The Rolling Stones,Let It Bleed (Remastered),Rock,"Nov 5, 2021 at 3:30:03 AM",0,5,3938547,448,11/28/1969,3/16/2020
2.34E+18,1.26E+19,1.32E+19,1.10E+18,1632451548,You Can't Win,Kelly Clarkson,Stronger (Deluxe Version),Pop,"Sep 23, 2021 at 10:45:47 PM",2,1,308251,260,10/21/2011,3/2/2020
2.34E+18,1.26E+19,1.32E+19,1.10E+18,1653377404,You Can't Win,Kelly Clarkson,Stronger (Deluxe Version),Pop,"May 24, 2022 at 3:30:03 AM",2,2,308251,260,10/21/2011,3/2/2020
2.34E+18,1.26E+19,1.32E+19,1.10E+18,1653464030,You Can't Win,Kelly Clarkson,Stronger (Deluxe Version),Pop,"May 25, 2022 at 3:33:50 AM",2,3,308251,260,10/21/2011,3/2/2020
2.34E+18,1.81E+19,1.22E+19,1.46E+19,1632451548,You Don't Have to Go,Rachel Platten,Be Here,Folk,"Sep 23, 2021 at 10:45:47 PM",17,6,14890,184,1/0/1900,3/3/2020
2.34E+18,1.81E+19,1.22E+19,1.46E+19,1636097404,You Don't Have to Go,Rachel Platten,Be Here,Folk,"Nov 5, 2021 at 3:30:03 AM",18,6,14890,184,1/0/1900,3/3/2020
2.34E+18,1.81E+19,1.22E+19,1.46E+19,1636185377,You Don't Have to Go,Rachel Platten,Be Here,Folk,"Nov 6, 2021 at 3:56:17 AM",19,6,14890,184,1/0/1900,3/3/2020
2.34E+18,1.81E+19,1.22E+19,1.46E+19,1641717003,You Don't Have to Go,Rachel Platten,Be Here,Folk,"Jan 9, 2022 at 3:30:03 AM",20,6,14890,184,1/0/1900,3/3/2020
2.34E+18,1.72E+19,7.51E+18,1.67E+19,1632451548,You Don't Know How It Feels,Tom Petty,Wildflowers,Rock,"Sep 23, 2021 at 10:45:47 PM",2,3,842652,288,11/1/1994,3/18/2020
2.34E+18,1.72E+19,7.51E+18,1.67E+19,1637137801,You Don't Know How It Feels,Tom Petty,Wildflowers,Rock,"Nov 17, 2021 at 3:30:01 AM",3,3,842652,288,11/1/1994,3/18/2020
2.34E+18,1.72E+19,7.51E+18,1.67E+19,1649748601,You Don't Know How It Feels,Tom Petty,Wildflowers,Rock,"Apr 12, 2022 at 3:30:01 AM",3,4,842652,288,11/1/1994,3/18/2020
2.34E+18,1.72E+19,7.51E+18,1.67E+19,1651131005,You Don't Know How It Feels,Tom Petty,Wildflowers,Rock,"Apr 28, 2022 at 3:30:05 AM",3,5,842652,288,11/1/1994,3/18/2020
2.34E+18,1.81E+19,1.66E+19,1.10E+18,1632451548,You Don't Know My Heart,Rachel Platten,Wildfire,Pop,"Sep 23, 2021 at 10:45:47 PM",8,1,34136,214,1/1/2016,3/2/2020
2.34E+18,1.26E+19,5.64E+18,1.10E+18,1632451548,You Found Me,Kelly Clarkson,Breakaway,Pop,"Sep 23, 2021 at 10:45:47 PM",2,6,825983,220,11/30/2004,3/2/2020
2.34E+18,1.26E+19,5.64E+18,1.10E+18,1644222603,You Found Me,Kelly Clarkson,Breakaway,Pop,"Feb 7, 2022 at 3:30:02 AM",2,7,825983,220,11/30/2004,3/2/2020
2.34E+18,6.00E+18,1.28E+19,1.10E+18,1632451548,You Get My Love,P!nk,Beautiful Trauma,Pop,"Sep 23, 2021 at 10:45:47 PM",2,3,113844,311,10/13/2017,3/2/2020
2.34E+18,6.00E+18,1.28E+19,1.10E+18,1637310603,You Get My Love,P!nk,Beautiful Trauma,Pop,"Nov 19, 2021 at 3:30:02 AM",3,3,113844,311,10/13/2017,3/2/2020
2.34E+18,6.00E+18,1.28E+19,1.10E+18,1645950601,You Get My Love,P!nk,Beautiful Trauma,Pop,"Feb 27, 2022 at 3:30:01 AM",3,4,113844,311,10/13/2017,3/2/2020
2.34E+18,6.00E+18,1.28E+19,1.10E+18,1651217402,You Get My Love,P!nk,Beautiful Trauma,Pop,"Apr 29, 2022 at 3:30:02 AM",4,4,113844,311,10/13/2017,3/2/2020
2.34E+18,6.00E+18,1.28E+19,1.10E+18,1651301665,You Get My Love,P!nk,Beautiful Trauma,Pop,"Apr 30, 2022 at 2:54:25 AM",5,4,113844,311,10/13/2017,3/2/2020
2.34E+18,1.50E+19,9.75E+18,1.60E+19,1632451548,You Give Love a Bad Name,Bon Jovi,Slippery When Wet,Hard Rock,"Sep 23, 2021 at 10:45:47 PM",1,2,6566107,223,7/23/1986,3/2/2020
2.34E+18,1.50E+19,9.75E+18,1.60E+19,1649748601,You Give Love a Bad Name,Bon Jovi,Slippery When Wet,Hard Rock,"Apr 12, 2022 at 3:30:01 AM",2,2,6566107,223,7/23/1986,3/2/2020
2.34E+18,1.24E+19,7.30E+18,1.76E+19,1632451548,You Go First,Garfunkel and Oates,Secretions,Comedy,"Sep 23, 2021 at 10:45:47 PM",1,11,5752,149,9/10/2015,3/1/2020
2.34E+18,1.24E+19,7.30E+18,1.76E+19,1640248202,You Go First,Garfunkel and Oates,Secretions,Comedy,"Dec 23, 2021 at 3:30:01 AM",1,12,5752,149,9/10/2015,3/1/2020
5.64E+18,1.67E+19,9.89E+18,1.10E+18,1632451548,You Got Me,Colbie Caillat,Breakthrough (Deluxe Version),Pop,"Sep 23, 2021 at 10:45:47 PM",10,1,477210,241,8/19/2009,3/2/2020
5.64E+18,1.21E+19,8.52E+18,5.13E+18,1632451548,You Learn,Alanis Morissette,Jagged Little Pill (Remastered),Alternative,"Sep 23, 2021 at 10:45:47 PM",4,5,1901695,239,6/13/1995,3/1/2020
5.64E+18,1.21E+19,8.52E+18,5.13E+18,1636097404,You Learn,Alanis Morissette,Jagged Little Pill (Remastered),Alternative,"Nov 5, 2021 at 3:30:03 AM",5,5,1901695,239,6/13/1995,3/1/2020
5.64E+18,1.21E+19,8.52E+18,5.13E+18,1640574014,You Learn,Alanis Morissette,Jagged Little Pill (Remastered),Alternative,"Dec 26, 2021 at 10:00:13 PM",6,5,1901695,239,6/13/1995,3/1/2020
5.64E+18,1.21E+19,8.52E+18,5.13E+18,1643790603,You Learn,Alanis Morissette,Jagged Little Pill (Remastered),Alternative,"Feb 2, 2022 at 3:30:03 AM",7,5,1901695,239,6/13/1995,3/1/2020
5.64E+18,1.21E+19,8.52E+18,5.13E+18,1650612607,You Learn,Alanis Morissette,Jagged Little Pill (Remastered),Alternative,"Apr 22, 2022 at 3:30:07 AM",8,5,1901695,239,6/13/1995,3/1/2020
5.64E+18,1.21E+19,8.52E+18,5.13E+18,1651557603,You Learn,Alanis Morissette,Jagged Little Pill (Remastered),Alternative,"May 3, 2022 at 2:00:03 AM",9,5,1901695,239,6/13/1995,3/1/2020
2.34E+18,1.27E+19,6.07E+18,1.52E+19,1632451548,You Look Good,Lady A,Heart Break,Country,"Sep 23, 2021 at 10:45:47 PM",8,2,24284,182,1/19/2017,3/10/2020
2.34E+18,1.27E+19,6.07E+18,1.52E+19,1640574014,You Look Good,Lady A,Heart Break,Country,"Dec 26, 2021 at 10:00:13 PM",9,2,24284,182,1/19/2017,3/10/2020
2.34E+18,1.27E+19,6.07E+18,1.52E+19,1643790603,You Look Good,Lady A,Heart Break,Country,"Feb 2, 2022 at 3:30:03 AM",9,3,24284,182,1/19/2017,3/10/2020
2.34E+18,1.27E+19,6.07E+18,1.52E+19,1646814603,You Look Good,Lady A,Heart Break,Country,"Mar 9, 2022 at 3:30:03 AM",10,3,24284,182,1/19/2017,3/10/2020
2.34E+18,1.27E+19,6.07E+18,1.52E+19,1653982203,You Look Good,Lady A,Heart Break,Country,"May 31, 2022 at 3:30:02 AM",11,3,24284,182,1/19/2017,3/10/2020
2.34E+18,1.26E+19,1.32E+19,1.10E+18,1632451548,You Love Me,Kelly Clarkson,Stronger (Deluxe Version),Pop,"Sep 23, 2021 at 10:45:47 PM",5,3,438468,244,10/21/2011,3/2/2020
2.34E+18,1.26E+19,1.32E+19,1.10E+18,1650785404,You Love Me,Kelly Clarkson,Stronger (Deluxe Version),Pop,"Apr 24, 2022 at 3:30:03 AM",6,3,438468,244,10/21/2011,3/2/2020
2.34E+18,1.72E+19,1.24E+19,1.67E+19,1632451548,You Make Loving Fun,Fleetwood Mac,Rumours,Rock,"Sep 23, 2021 at 10:45:47 PM",8,5,2025867,217,2/4/1977,6/2/2020
2.34E+18,1.72E+19,1.24E+19,1.67E+19,1635492602,You Make Loving Fun,Fleetwood Mac,Rumours,Rock,"Oct 29, 2021 at 3:30:01 AM",9,5,2025867,217,2/4/1977,6/2/2020
2.34E+18,1.72E+19,1.24E+19,1.67E+19,1643013002,You Make Loving Fun,Fleetwood Mac,Rumours,Rock,"Jan 24, 2022 at 3:30:01 AM",9,6,2025867,217,2/4/1977,6/2/2020
2.34E+18,1.72E+19,1.24E+19,1.67E+19,1648971002,You Make Loving Fun,Fleetwood Mac,Rumours,Rock,"Apr 3, 2022 at 3:30:01 AM",10,6,2025867,217,2/4/1977,6/2/2020
2.34E+18,1.36E+19,1.10E+18,5.13E+18,1632451548,You Make Me Feel... (feat. Sabi),Cobra Starship,Night Shades (Deluxe Version),Alternative,"Sep 23, 2021 at 10:45:47 PM",12,4,965701,216,5/10/2011,3/2/2020
2.34E+18,5.64E+18,1.75E+19,1.67E+19,1632451548,You Make My Dreams (Come True),Daryl Hall & John Oates,The Very Best of Daryl Hall & John Oates,Rock,"Sep 23, 2021 at 10:45:47 PM",5,3,#N/A,188,7/29/1980,3/5/2020
2.34E+18,5.64E+18,1.75E+19,1.67E+19,1640853004,You Make My Dreams (Come True),Daryl Hall & John Oates,The Very Best of Daryl Hall & John Oates,Rock,"Dec 30, 2021 at 3:30:03 AM",6,3,#N/A,188,7/29/1980,3/5/2020
2.34E+18,5.64E+18,1.75E+19,1.67E+19,1642753801,You Make My Dreams (Come True),Daryl Hall & John Oates,The Very Best of Daryl Hall & John Oates,Rock,"Jan 21, 2022 at 3:30:01 AM",7,3,#N/A,188,7/29/1980,3/5/2020
2.34E+18,5.64E+18,1.75E+19,1.67E+19,1649143803,You Make My Dreams (Come True),Daryl Hall & John Oates,The Very Best of Daryl Hall & John Oates,Rock,"Apr 5, 2022 at 3:30:03 AM",8,3,#N/A,188,7/29/1980,3/5/2020
2.34E+18,9.82E+18,1.45E+19,1.67E+19,1632451548,You May Be Right,Billy Joel,Glass Houses,Rock,"Sep 23, 2021 at 10:45:47 PM",4,6,830256,256,3/10/1980,3/2/2020
2.34E+18,9.82E+18,1.45E+19,1.67E+19,1650439802,You May Be Right,Billy Joel,Glass Houses,Rock,"Apr 20, 2022 at 3:30:02 AM",5,6,830256,256,3/10/1980,3/2/2020
2.34E+18,9.82E+18,1.45E+19,1.67E+19,1652513409,You May Be Right,Billy Joel,Glass Houses,Rock,"May 14, 2022 at 3:30:09 AM",6,6,830256,256,3/10/1980,3/2/2020
2.34E+18,4.42E+18,1.46E+19,1.10E+18,1632451548,You Need To Calm Down,Taylor Swift,Lover,Pop,"Sep 23, 2021 at 10:45:47 PM",23,2,6626228,171,6/14/2019,3/2/2020
2.34E+18,4.42E+18,1.46E+19,1.10E+18,1633591802,You Need To Calm Down,Taylor Swift,Lover,Pop,"Oct 7, 2021 at 3:30:02 AM",23,3,6626228,171,6/14/2019,3/2/2020
2.34E+18,4.42E+18,1.46E+19,1.10E+18,1644481803,You Need To Calm Down,Taylor Swift,Lover,Pop,"Feb 10, 2022 at 3:30:03 AM",24,3,6626228,171,6/14/2019,3/2/2020
2.34E+18,4.42E+18,1.46E+19,1.10E+18,1646204402,You Need To Calm Down,Taylor Swift,Lover,Pop,"Mar 2, 2022 at 2:00:02 AM",25,3,6626228,171,6/14/2019,3/2/2020
2.34E+18,4.42E+18,1.46E+19,1.10E+18,1646987403,You Need To Calm Down,Taylor Swift,Lover,Pop,"Mar 11, 2022 at 3:30:02 AM",26,3,6626228,171,6/14/2019,3/2/2020
2.34E+18,4.42E+18,1.46E+19,1.10E+18,1649748601,You Need To Calm Down,Taylor Swift,Lover,Pop,"Apr 12, 2022 at 3:30:01 AM",27,3,6626228,171,6/14/2019,3/2/2020
5.64E+18,1.08E+19,1.15E+19,5.13E+18,1632451548,You Never Knew,HAIM,Something To Tell You,Alternative,"Sep 23, 2021 at 10:45:47 PM",5,10,366712,269,7/7/2017,3/3/2020
5.64E+18,1.08E+19,1.15E+19,5.13E+18,1634801403,You Never Knew,HAIM,Something To Tell You,Alternative,"Oct 21, 2021 at 3:30:02 AM",6,10,366712,269,7/7/2017,3/3/2020
5.64E+18,1.08E+19,1.15E+19,5.13E+18,1644913864,You Never Knew,HAIM,Something To Tell You,Alternative,"Feb 15, 2022 at 3:31:04 AM",7,10,366712,269,7/7/2017,3/3/2020
5.64E+18,1.08E+19,1.15E+19,5.13E+18,1651644002,You Never Knew,HAIM,Something To Tell You,Alternative,"May 4, 2022 at 2:00:01 AM",8,10,366712,269,7/7/2017,3/3/2020
5.64E+18,1.08E+19,1.15E+19,5.13E+18,1651822202,You Never Knew,HAIM,Something To Tell You,Alternative,"May 6, 2022 at 3:30:02 AM",8,11,366712,269,7/7/2017,3/3/2020
5.64E+18,1.08E+19,1.15E+19,5.13E+18,1653723005,You Never Knew,HAIM,Something To Tell You,Alternative,"May 28, 2022 at 3:30:04 AM",9,11,366712,269,7/7/2017,3/3/2020
2.34E+18,1.17E+19,9.24E+18,1.10E+18,1632451548,You Never Satisfy Me,Avril Lavigne,Let Go: B-Sides,Pop,"Sep 23, 2021 at 10:45:47 PM",12,0,96953,185,1/0/1900,11/17/2020
2.34E+18,1.21E+19,8.52E+18,5.13E+18,1632451548,You Oughta Know,Alanis Morissette,Jagged Little Pill (Remastered),Alternative,"Sep 23, 2021 at 10:45:47 PM",16,6,3256487,248,6/13/1995,3/1/2020
2.34E+18,1.21E+19,8.52E+18,5.13E+18,1634628604,You Oughta Know,Alanis Morissette,Jagged Little Pill (Remastered),Alternative,"Oct 19, 2021 at 3:30:03 AM",17,6,3256487,248,6/13/1995,3/1/2020
2.34E+18,1.21E+19,8.52E+18,5.13E+18,1637310603,You Oughta Know,Alanis Morissette,Jagged Little Pill (Remastered),Alternative,"Nov 19, 2021 at 3:30:02 AM",18,6,3256487,248,6/13/1995,3/1/2020
2.34E+18,1.21E+19,8.52E+18,5.13E+18,1640574014,You Oughta Know,Alanis Morissette,Jagged Little Pill (Remastered),Alternative,"Dec 26, 2021 at 10:00:13 PM",19,6,3256487,248,6/13/1995,3/1/2020
2.34E+18,1.21E+19,8.52E+18,5.13E+18,1650612607,You Oughta Know,Alanis Morissette,Jagged Little Pill (Remastered),Alternative,"Apr 22, 2022 at 3:30:07 AM",20,6,3256487,248,6/13/1995,3/1/2020
2.34E+18,1.21E+19,8.52E+18,5.13E+18,1651217402,You Oughta Know,Alanis Morissette,Jagged Little Pill (Remastered),Alternative,"Apr 29, 2022 at 3:30:02 AM",21,6,3256487,248,6/13/1995,3/1/2020
2.34E+18,1.21E+19,8.52E+18,5.13E+18,1651822202,You Oughta Know,Alanis Morissette,Jagged Little Pill (Remastered),Alternative,"May 6, 2022 at 3:30:02 AM",22,6,3256487,248,6/13/1995,3/1/2020
2.34E+18,1.21E+19,8.52E+18,5.13E+18,1652945405,You Oughta Know,Alanis Morissette,Jagged Little Pill (Remastered),Alternative,"May 19, 2022 at 3:30:04 AM",23,6,3256487,248,6/13/1995,3/1/2020
2.34E+18,1.21E+19,8.52E+18,5.13E+18,1653982203,You Oughta Know,Alanis Morissette,Jagged Little Pill (Remastered),Alternative,"May 31, 2022 at 3:30:02 AM",24,6,3256487,248,6/13/1995,3/1/2020
2.34E+18,8.81E+18,1.42E+19,1.60E+19,1632451548,You Shook Me All Night Long,AC/DC,Back In Black,Hard Rock,"Sep 23, 2021 at 10:45:47 PM",0,4,7860902,210,7/25/1980,3/1/2020
2.34E+18,4.49E+18,5.57E+18,1.10E+18,1632451548,You Were Meant For Me,Jewel,Pieces Of You (25th Anniversary Edition),Pop,"Sep 23, 2021 at 10:45:47 PM",7,1,1078254,254,2/28/1995,4/4/2021
2.34E+18,4.49E+18,5.57E+18,1.10E+18,1634023803,You Were Meant For Me,Jewel,Pieces Of You (25th Anniversary Edition),Pop,"Oct 12, 2021 at 3:30:03 AM",8,1,1078254,254,2/28/1995,4/4/2021
